x,y,dem,aspect,slope,slope_main,drainage,hillshade,twi,dist_river,soil_type,landuse,label
352733.10804919485,3103017.9909478864,3627.0366,63.5918,47.37628,47.37628,8.0,31.080063,9.883084,906.69684,6.0,135.0,1
383171.8758180368,3063853.4908364564,1707.8322,225.34108,22.507473,22.507473,3.0,235.15623,7.3022857,869.71173,1.0,0.0,0
399297.86864912155,3070354.801779812,2411.3335,5.8951235,38.15722,38.15722,1.0,210.89137,8.829459,926.0002,3.0,0.0,0
386695.1219754482,3093844.7766035544,3325.6787,155.4385,23.094017,23.094017,5.0,159.7624,6.7467747,743.3427,4.0,5897.0,0
355275.1801862923,3106504.1905300026,3753.7476,27.872932,60.582836,60.582836,1.0,110.02245,8.129531,145.11328,6.0,135.0,1
368665.5033276041,3093318.4689812087,2400.4597,176.65486,32.974255,32.974255,4.0,191.60739,2.3515906,580.4531,4.0,0.0,0
355923.5267597394,3108632.6849105074,4187.3213,118.9142,41.06248,41.06248,6.0,44.41741,10.528193,1121.4169,6.0,135.0,1
366550.96743663715,3098859.040576103,1937.4004,40.10741,50.697083,50.697083,1.0,88.84659,9.303182,259.58655,3.0,135.0,1
402415.04641500476,3074831.4675685563,2995.7644,163.30954,35.765556,35.765556,5.0,157.08485,6.865968,1079.7053,4.0,5897.0,0
352987.2417020252,3101379.280420156,3617.9172,106.705505,32.093277,32.093277,7.0,51.21966,9.661956,285.84003,6.0,135.0,1
353506.9494367702,3100850.3539786744,3208.182,127.82681,38.84855,38.84855,6.0,53.6926,7.3198957,185.83568,4.0,135.0,1
380198.8796703958,3108652.255179939,3197.187,98.489914,31.882725,31.882725,7.0,52.475883,11.778107,338.4594,4.0,135.0,1
362166.5216739778,3099888.142963027,1912.6356,51.077393,1.0,0.0,7.0,96.837906,9.288817,29.022657,3.0,135.0,0
353522.44652061997,3100320.5498057157,2862.2722,97.43952,30.24029,30.24029,8.0,33.110493,12.680601,29.022657,4.0,135.0,1
362725.40767616336,3099283.2240239787,2042.0994,194.43683,57.431866,57.431866,4.0,215.30667,8.48516,194.6899,3.0,135.0,1
383087.0253216393,3063036.1000312446,1730.7429,187.76665,26.178722,26.178722,4.0,199.86334,10.546318,389.3798,1.0,0.0,0
367463.75942191423,3107722.512203933,3495.8062,51.129948,29.318327,29.318327,8.0,128.68553,6.194189,1181.7605,4.0,135.0,1
372083.3176961326,3113581.0948323184,4947.448,51.24156,44.791195,44.791195,8.0,98.52082,7.382239,2769.4976,6.0,135.0,0
351912.3309281327,3104165.087204781,3861.1128,17.374113,69.175735,69.175735,1.0,130.58,11.328498,458.8885,6.0,135.0,1
392662.80361774197,3077348.8334153784,1723.0724,121.214516,32.214466,32.214466,6.0,76.07525,8.789264,598.3174,3.0,5692.0,1
352817.5936747168,3097915.126225715,3155.6985,86.32928,36.06108,36.06108,7.0,60.090298,7.701611,732.4988,4.0,135.0,1
360162.54402800713,3072002.293069265,963.8805,23.848917,19.298502,19.298502,1.0,184.06398,9.412336,639.1577,1.0,4380.0,0
383759.2033628323,3108912.1885449183,3649.2642,111.83648,22.49214,22.49214,7.0,85.615,7.3383365,267.57568,6.0,135.0,1
383234.52316276124,3088369.0350968125,2393.123,142.13774,35.870144,35.870144,6.0,79.801926,5.404547,290.22656,3.0,5897.0,1
363450.41525495943,3087098.6480943086,1248.9794,87.49884,44.4137,44.4137,7.0,55.34729,7.5119414,363.65286,3.0,0.0,0
362734.88458960026,3070221.8295122343,767.1658,181.31999,19.664328,19.664328,4.0,199.82736,8.286765,58.045315,7.0,0.0,0
397191.1740679733,3069252.002344636,3065.5679,220.6714,51.485764,51.485764,2.0,253.11469,6.8285394,410.44235,4.0,0.0,0
361525.19188323925,3103376.7675563223,3131.179,106.150185,60.599304,60.599304,7.0,7.0165644,9.125315,753.472,4.0,135.0,1
387119.1220769329,3091905.785099012,3035.4744,135.59595,38.449722,38.449722,6.0,88.1746,9.002965,233.98814,4.0,5897.0,1
386895.51663289143,3075783.338028541,2174.0688,63.768345,17.231924,17.231924,8.0,146.71423,5.285165,221.02998,4.0,0.0,0
392195.1883771006,3092825.8663853053,2683.7886,97.52022,16.460306,16.460306,7.0,119.00863,11.614451,453.34842,4.0,5897.0,0
366429.59976932476,3084560.327520821,1458.4175,137.6964,42.215267,42.215267,6.0,79.435585,7.828662,174.13594,2.0,0.0,1
361978.6689508512,3101131.5433077035,2266.334,153.1372,37.79342,37.79342,5.0,133.20123,12.038776,246.2654,3.0,135.0,1
383205.26119039825,3088457.027412686,2457.4055,145.61443,35.205128,35.205128,5.0,110.45318,7.0152435,377.29456,3.0,5897.0,1
388983.7315818582,3056814.560248739,1699.5934,98.38577,26.267282,26.267282,7.0,91.479836,7.7647567,706.15173,1.0,0.0,0
377070.3462371614,3104410.8729755227,2757.9248,33.793858,37.737694,37.737694,1.0,141.35066,9.990582,514.2828,4.0,135.0,0
363402.4861915941,3104763.708093831,3522.4468,183.46474,29.38294,29.38294,4.0,199.60738,6.039313,1303.4373,4.0,135.0,0
387319.1112532792,3097615.75066406,3358.2676,172.22656,38.781174,38.781174,4.0,178.75305,9.195595,2449.6223,4.0,5897.0,0
386524.4805175206,3076522.7006018925,2155.3445,239.42091,12.931369,12.931369,2.0,210.27626,9.307567,348.27188,4.0,0.0,0
381421.87685144605,3080036.1789796357,1198.5006,235.9927,25.317074,25.317074,2.0,236.92618,9.5143175,174.13594,1.0,6470.0,0
402412.4314483211,3081489.4014376337,3150.0537,157.18541,34.590187,34.590187,5.0,150.11539,10.850263,145.11328,4.0,5897.0,1
376767.1442848841,3077879.501651848,1400.3834,102.68838,48.191128,48.191128,7.0,3.2810133,6.139964,203.1586,2.0,0.0,0
364200.3459272123,3099050.151134793,2345.2524,117.320076,48.446392,48.446392,6.0,18.345242,6.750112,900.17035,3.0,135.0,1
399889.1881976492,3080578.5913366172,3009.872,50.846134,4.5407166,4.5407166,1.0,187.55093,6.3701267,499.32468,4.0,5897.0,0
357166.5060304816,3105593.767526937,3293.087,200.01624,35.387142,35.387142,4.0,234.19125,6.647543,552.1937,4.0,135.0,0
381620.91534560814,3109459.43167039,4048.2305,156.9859,48.285427,48.285427,5.0,93.168785,5.9008226,781.4589,6.0,135.0,1
355375.67126517504,3102175.9186364226,2299.905,96.489784,1.0,0.0,7.0,175.53061,6.9862328,0.0,3.0,135.0,1
355360.33134620544,3104179.0865713614,3131.8647,104.501434,50.405457,50.405457,7.0,3.3964117,8.695846,727.3057,4.0,135.0,1
387762.2018846807,3097424.1304064025,3505.2478,165.17636,29.671347,29.671347,5.0,167.08006,8.84645,2707.831,4.0,5897.0,0
396700.7738514666,3067114.1465798,2825.4883,178.43279,24.467148,24.467148,4.0,197.36566,6.978044,1319.1748,3.0,0.0,0
382098.14515051775,3109655.449257741,4208.2183,135.63965,51.644814,51.644814,6.0,30.254831,5.0953846,871.1633,6.0,135.0,1
348439.9374762862,3079373.700894429,1712.6318,125.75585,26.56077,26.56077,6.0,106.14784,6.1826916,156.2918,1.0,0.0,0
380610.9315791767,3115169.045724297,6090.723,70.06424,63.06619,63.06619,8.0,11.806843,9.55486,2563.376,8.0,135.0,0
357627.8119227945,3106564.052575593,3760.9912,154.86258,48.018513,48.018513,5.0,106.429214,7.209048,753.472,4.0,135.0,1
401584.03917193564,3086374.1611385373,3199.4714,241.12474,20.01618,20.01618,3.0,221.469,5.8868217,1393.0875,4.0,5897.0,0
389188.44911200623,3056720.2952782987,1570.9391,109.78575,25.637014,25.637014,7.0,86.59095,11.579058,519.1731,2.0,0.0,0
396681.9122039211,3070905.116139068,1981.5275,235.4298,28.511963,28.511963,3.0,239.74313,9.25269,203.1586,3.0,0.0,0
356563.24815454806,3106138.603657366,3103.8254,94.70004,51.358185,51.358185,7.0,20.252134,6.0786963,145.11328,4.0,135.0,1
387987.06315896503,3098556.085734057,3796.6252,137.06712,45.248096,45.248096,5.0,74.5619,7.1897917,2375.075,4.0,5897.0,1
351867.23390611727,3104204.437808925,3814.3806,30.316706,53.85896,53.85896,1.0,111.501915,9.2506895,431.45282,6.0,135.0,1
385981.30452726723,3081805.6523097428,2470.5398,242.99655,25.810688,25.810688,2.0,229.43579,8.051297,233.98814,0.0,0.0,0
364943.40386839403,3101948.317645338,2782.699,50.74113,34.93742,34.93742,8.0,133.94049,7.6541567,1366.2245,4.0,135.0,1
364321.01587213477,3105633.707118486,3611.73,120.62101,35.585808,35.585808,6.0,74.72336,6.2300105,2147.6768,6.0,135.0,1
363648.2904260564,3074340.0855240286,1540.7089,148.08553,14.057714,14.057714,4.0,156.38734,7.383673,748.98706,1.0,0.0,0
356770.48871768283,3110822.0469475943,3992.6025,130.97234,38.476795,38.476795,6.0,75.71568,8.543298,308.51508,6.0,135.0,1
349872.4473718824,3075524.1834365455,1851.6696,11.88726,42.14893,42.14893,2.0,216.25578,7.619458,64.89664,1.0,5340.0,0
367656.9302808026,3105299.374139959,2794.9243,78.20343,38.120373,38.120373,8.0,52.9652,14.8790655,233.98814,4.0,135.0,1
356330.2808160925,3109049.6414958956,4125.7007,93.91782,32.656445,32.656445,8.0,53.36194,6.764217,663.0899,6.0,135.0,1
369109.375290741,3100555.0586769427,2905.8838,107.39438,32.24824,32.24824,7.0,63.775402,11.7838,865.8291,4.0,135.0,1
381723.67149645323,3087098.8566407603,1799.594,17.717117,41.56858,41.56858,2.0,182.44711,8.460845,591.94836,3.0,0.0,1
381739.06015400274,3109331.568462435,3905.5288,135.39685,53.43237,53.43237,6.0,30.037237,10.413078,614.9791,6.0,135.0,1
355487.6959134635,3103926.1878743935,2863.2983,109.14257,42.0349,42.0349,6.0,35.36591,5.8084426,514.2828,4.0,135.0,1
349021.5030869243,3106421.868303469,4416.671,87.722565,15.556786,15.556786,7.0,138.8647,16.02991,2332.3096,6.0,135.0,0
361668.17218619416,3102973.9534378494,2752.1301,90.57655,22.81958,22.81958,7.0,83.62977,10.083922,501.00873,4.0,135.0,1
378071.1863679823,3105604.966790924,2815.3467,113.23774,41.178555,41.178555,2.0,230.8969,10.873209,367.1108,4.0,135.0,0
370405.9818222429,3102012.0083790887,3152.19,106.89115,25.631613,25.631613,8.0,58.182255,11.081044,1219.297,4.0,135.0,1
385427.6738134311,3076021.9837076124,2319.295,102.13327,7.030962,7.030962,2.0,200.06653,9.2963295,259.58655,3.0,0.0,0
372289.1794539132,3069304.4958801367,1300.4639,12.160359,28.58883,28.58883,2.0,200.57812,8.552284,831.08246,1.0,8095.0,0
356329.87129806436,3108943.908131707,4107.1885,73.86461,28.62038,28.62038,8.0,82.8515,11.49389,696.54376,6.0,135.0,1
390275.80584515934,3058048.756999068,1828.6326,201.0915,35.11132,35.11132,4.0,235.61499,7.2168126,493.38516,1.0,0.0,0
355540.6672618652,3100275.5190392905,2345.1985,79.94992,35.083984,35.083984,7.0,59.5792,7.2788057,389.3798,3.0,135.0,1
379704.2387080468,3115509.9522049883,5849.359,162.28207,44.495388,44.495388,4.0,134.9413,8.002979,1807.811,6.0,135.0,0
377936.3631810617,3078509.159190371,1249.7389,98.66905,67.27256,67.27256,8.0,1.0,7.855917,894.06744,1.0,0.0,1
400818.3147357916,3071224.9148675185,1892.7826,175.35703,25.496,25.496,4.0,192.15875,9.089649,290.22656,3.0,5897.0,0
377905.18590269686,3064641.9429900134,845.3064,169.40802,35.20412,35.20412,4.0,172.73755,7.0173373,319.24924,7.0,0.0,0
372668.53276558866,3088881.70251737,3266.4062,198.96518,31.689404,31.689404,3.0,230.83492,10.492178,817.28546,4.0,0.0,0
353214.2211723609,3075442.3696030052,1491.5972,247.39037,29.726181,29.726181,2.0,229.93634,5.7103934,961.69714,1.0,0.0,0
359191.02770000306,3072232.484879422,1131.506,4.6193676,37.868557,37.868557,2.0,213.55878,9.887994,1067.1501,1.0,0.0,0
372611.70629943826,3068803.554665951,1490.4624,30.275085,19.83999,19.83999,8.0,175.56128,7.4126463,1145.2003,1.0,8095.0,0
360632.5384737231,3072018.5629270566,801.76086,56.523037,25.317074,25.317074,8.0,125.97571,10.025143,298.80655,1.0,0.0,0
376097.9364238387,3088035.8798568584,2306.1492,33.290234,32.42919,32.42919,8.0,155.56598,9.441781,806.39124,3.0,0.0,0
355128.3917730987,3106198.22960944,4108.631,107.3867,25.994865,25.994865,8.0,92.2797,6.5820503,483.03326,6.0,135.0,1
369625.22300754354,3105969.9309369726,3805.5312,177.83969,42.394123,42.394123,4.0,188.61482,6.467834,948.9122,4.0,135.0,0
362161.4820274449,3073453.24481833,1053.4594,141.02364,28.61137,28.61137,6.0,121.802376,10.0873575,129.79327,1.0,0.0,0
399155.5574425383,3083347.874666347,2906.0012,151.51791,32.665848,32.665848,6.0,131.26257,7.2440124,554.47705,4.0,5897.0,1
395342.5656602682,3070719.4902733564,2477.287,15.0308075,41.61413,41.61413,1.0,188.2984,6.76006,1026.1058,3.0,0.0,0
388501.60108567984,3056730.630563033,1646.8184,163.8372,22.518415,22.518415,5.0,174.4422,7.9701085,273.7992,1.0,0.0,0
355182.44647107855,3105747.3328028684,3829.5562,111.47504,51.831245,51.831245,6.0,1.0,4.009399,761.81024,6.0,135.0,1
382023.00135464704,3090735.085810652,2224.3901,199.47295,25.304218,25.304218,2.0,218.47565,11.128602,934.6017,3.0,5897.0,0
394167.1982328395,3077462.909882669,1791.3452,106.7588,47.294407,47.294407,6.0,3.2445257,8.49527,377.29456,3.0,5897.0,1
364287.3498649323,3088544.9447211055,1281.3544,152.87068,38.134617,38.134617,5.0,124.807076,8.887474,164.17694,3.0,3379.0,0
377077.9782224217,3086255.643413243,1293.6827,95.58162,32.27713,32.27713,7.0,59.856773,7.6825256,203.1586,3.0,0.0,0
389078.8164100527,3100217.1954364753,4421.7017,226.56305,22.544641,22.544641,3.0,234.916,9.009262,1954.8865,6.0,5897.0,0
364900.44098748907,3105392.4648822383,3309.5776,97.13129,29.794819,29.794819,7.0,75.6569,4.84604,2737.9922,4.0,135.0,1
355227.5751397407,3104527.7267597266,3455.2607,131.13972,51.451603,51.451603,6.0,37.751045,7.4412947,964.7578,4.0,135.0,1
396763.4703897313,3074450.2427432323,1313.5388,147.45857,20.00587,20.00587,5.0,149.94188,15.080925,0.0,3.0,5897.0,0
397420.98017567093,3087531.8502151733,2612.5642,159.09459,31.9307,31.9307,5.0,147.60059,7.3059006,436.3062,3.0,5897.0,1
350702.0061389005,3085102.4134376068,1938.9626,53.00939,35.0495,35.0495,1.0,110.19447,9.439293,29.022657,2.0,0.0,0
367639.8804269681,3075557.296393615,1284.7621,52.14055,28.354095,28.354095,8.0,120.68425,11.565283,1167.4181,1.0,0.0,0
356140.80728702724,3108928.395031372,4258.293,58.546577,41.28145,41.28145,8.0,90.66449,7.4875426,869.71173,6.0,135.0,1
370584.18377762026,3099732.565092885,2744.7617,163.58224,57.215874,57.215874,4.0,137.30405,8.36102,641.1314,4.0,135.0,1
400660.3298926703,3074196.503463805,1884.7826,161.2363,32.889874,32.889874,5.0,157.49634,6.6018677,147.98709,3.0,5897.0,1
373282.98897656496,3062134.9204420247,1075.5277,134.76439,20.40517,20.40517,6.0,135.20721,4.1579657,1510.2941,1.0,0.0,0
397794.71050197055,3073585.183231598,1319.5646,35.212643,25.38303,25.38303,2.0,212.56439,8.100057,58.045315,3.0,5897.0,0
388848.24107191665,3071750.2125629107,946.10144,89.83506,47.74884,47.74884,7.0,1.1598699,7.755804,259.58655,2.0,0.0,1
387767.7340274357,3060288.358274004,1856.5972,143.65106,32.257874,32.257874,5.0,120.42901,8.414528,925.5453,2.0,0.0,0
358059.99037470494,3082200.4852959984,1290.5619,152.65298,16.627987,16.627987,5.0,165.85526,8.072982,806.39124,1.0,2212.0,0
360547.0016171619,3095134.9180557104,3089.5576,156.54483,41.628834,41.628834,4.0,120.98424,8.927871,525.6227,4.0,0.0,1
385888.2187694329,3060247.786535594,1738.7455,169.38248,16.735382,16.735382,6.0,186.45625,10.985567,454.27646,1.0,0.0,0
355101.67389438313,3106116.250956057,4102.503,79.14956,6.5284877,6.5284877,8.0,156.2199,11.8345995,572.4163,6.0,135.0,1
394686.9172269754,3087564.832494042,1746.2601,212.03883,50.786133,50.786133,3.0,243.8157,10.693433,688.02673,3.0,5897.0,0
383455.99638764525,3096865.292824289,2033.2865,126.674736,31.87163,31.87163,6.0,98.208046,9.7518215,41.044235,3.0,135.0,1
391753.07743994484,3084478.196293244,1439.8856,132.27803,57.14964,57.14964,6.0,11.555611,7.8067694,295.97418,3.0,5897.0,1
362651.1734178116,3074564.014487328,1387.5789,218.9301,29.535585,29.535585,3.0,240.87384,6.289276,1131.8837,1.0,0.0,0
397904.20179967483,3088957.6340114125,2505.8381,5.3126264,22.43946,22.43946,2.0,209.5039,11.785536,1215.1451,3.0,5897.0,0
366119.0253816849,3068171.245327549,831.55273,144.16014,4.237877,4.237877,4.0,174.89185,6.0699053,1337.8784,7.0,0.0,0
377870.8259126754,3078245.743392274,1267.3953,64.17493,56.89031,56.89031,8.0,37.74845,10.072687,670.04004,2.0,0.0,1
361488.5992121121,3103247.0987801105,3066.756,103.434204,41.06248,41.06248,7.0,51.32884,9.611902,753.472,4.0,135.0,1
354844.32372595224,3113932.008720929,5053.9126,71.34974,6.893754,6.893754,8.0,166.8252,11.688238,29.022657,6.0,135.0,0
357386.12747179705,3104541.8276080447,3634.193,169.29413,44.802517,44.802517,5.0,158.83578,8.968994,1101.3324,4.0,135.0,1
362416.5667154404,3096218.0916851214,2479.3079,79.46812,50.7302,50.7302,8.0,25.800257,9.218338,64.89664,3.0,0.0,0
405283.55131037656,3084123.6942706206,3610.0012,193.47038,26.258623,26.258623,4.0,217.30222,8.298032,412.48947,4.0,5897.0,0
401024.9517583074,3073546.493954946,2178.5862,250.54176,32.85855,32.85855,2.0,226.39003,7.822716,450.5528,3.0,5897.0,0
378789.8921326662,3109169.5739879855,4175.92,132.96838,23.510307,23.510307,7.0,124.766685,9.282881,1724.1022,6.0,135.0,1
357555.4192246979,3110733.002839028,3816.8213,111.48418,28.425627,28.425627,6.0,84.173035,11.795029,164.17694,6.0,135.0,1
365894.6803989485,3080188.990691124,2081.839,124.7421,26.206558,26.206558,6.0,106.40611,7.7337704,104.64268,1.0,0.0,0
365243.8384120093,3112270.850122586,5401.3296,156.7377,32.38743,32.38743,4.0,130.88159,8.839904,1296.9589,6.0,135.0,0
385294.10251952603,3102672.2151231826,4573.5493,218.61479,13.43042,13.43042,4.0,212.12294,6.578153,1542.8484,6.0,135.0,0
379174.51719955547,3101204.883577242,2911.0557,44.697407,42.056995,42.056995,1.0,125.93818,8.514831,1149.9713,4.0,135.0,1
381748.82319860125,3076449.913552274,1123.3021,161.09474,20.07787,20.07787,6.0,157.31905,5.7047796,41.044235,1.0,0.0,0
366497.1322398301,3098763.194932469,2016.8141,27.073532,28.644375,28.644375,1.0,161.61368,7.6830897,354.26666,3.0,135.0,1
376152.3332723791,3089683.079668426,2524.9805,107.40742,28.870615,28.870615,7.0,75.90423,7.1236973,308.51508,3.0,0.0,1
395522.54546108824,3079035.9832937573,2347.3936,127.22175,16.250233,16.250233,6.0,135.93277,7.242745,1207.1472,4.0,5897.0,1
373146.2875126534,3111978.9762556716,4614.4272,41.9262,34.776093,34.776093,1.0,131.69992,8.9337845,1498.2551,6.0,135.0,0
366366.2802511896,3098026.8657813887,2198.3337,82.10308,45.377552,45.377552,8.0,18.328663,5.006574,522.40784,3.0,135.0,1
363495.6095007292,3101494.438809939,3132.053,157.26723,31.957705,31.957705,4.0,155.63443,8.853294,1718.9647,4.0,135.0,0
357577.6100127999,3110962.3523809654,3961.9407,106.95675,37.826763,37.826763,6.0,41.018486,14.666844,338.4594,6.0,135.0,1
355295.3899290723,3098546.307813519,2079.0596,58.164032,32.42562,32.42562,8.0,90.78002,6.271666,418.5707,3.0,0.0,1
386519.08779662015,3079382.7283889884,1763.5414,93.28276,38.60982,38.60982,7.0,36.601105,9.121878,1074.2305,3.0,0.0,1
383116.16416658886,3115730.823841723,5596.7373,240.28429,35.237278,35.237278,2.0,241.50775,7.6421237,3670.764,6.0,135.0,0
362362.2174354743,3101366.411992156,2581.0593,149.90771,35.285385,35.285385,6.0,125.71218,8.797338,652.20306,3.0,135.0,1
388716.82835477294,3072127.99790749,1149.0568,114.171684,25.362906,25.362906,6.0,98.43656,8.880338,615.6635,2.0,0.0,1
370844.3794367416,3102623.917429193,3412.671,123.57433,39.212467,39.212467,7.0,59.949913,3.8802116,1873.0298,4.0,135.0,1
354293.6892863479,3094718.760829425,2253.4956,26.908773,28.981113,28.981113,1.0,172.18687,8.685757,319.24924,3.0,0.0,0
394939.6434644923,3091087.41269081,1816.8234,173.2634,35.408012,35.408012,4.0,180.3979,7.704161,164.17694,3.0,5897.0,1
369087.9530812055,3074934.8664895273,1020.11566,49.807213,22.507473,22.507473,1.0,145.74524,9.49951,287.30966,1.0,0.0,0
378739.76760056906,3104006.916071568,2884.971,166.38156,50.54221,50.54221,5.0,154.5931,11.252936,701.3642,4.0,135.0,0
354841.0303484904,3105600.50148435,3904.2148,105.664856,38.462856,38.462856,7.0,48.90141,7.4725766,1108.1943,6.0,135.0,1
375673.03494096396,3105726.489968806,3142.0386,84.3262,22.02281,22.02281,7.0,102.962105,13.77195,273.7992,4.0,135.0,0
378960.0683831955,3103577.123795852,2734.2854,140.09447,44.626335,44.626335,6.0,83.790344,7.022672,598.3174,4.0,135.0,0
370355.497178126,3080100.6926287664,1446.1252,235.21187,13.729748,13.729748,4.0,227.02188,9.584654,387.21054,1.0,0.0,0
381696.45321324444,3082204.9682390313,1731.3546,90.59623,34.89954,34.89954,7.0,39.260128,11.379817,261.20392,2.0,0.0,0
356236.09867956326,3109106.5892917467,4193.996,97.09268,41.398586,41.398586,7.0,24.496471,10.203442,725.5664,6.0,135.0,1
379421.92301873537,3080247.0888293306,991.13934,165.67674,37.78486,37.78486,5.0,161.13287,10.981769,205.22118,2.0,0.0,0
355830.64416111144,3114425.2460425305,5111.849,139.81349,31.51018,31.51018,6.0,114.33553,10.481208,781.4589,6.0,135.0,0
348566.0721940767,3082899.763033842,1914.7413,135.6002,44.523983,44.523983,6.0,67.888374,8.342678,748.98706,2.0,0.0,0
348772.4560549195,3081995.573479962,1858.3578,196.01955,25.874678,25.874678,2.0,221.70369,7.5162888,689.86066,1.0,1774.0,0
392922.5806337208,3071816.60511744,1562.2167,216.32314,28.475664,28.475664,3.0,239.63373,11.460771,1413.4957,1.0,0.0,0
357877.86547682434,3113541.3203376215,4956.315,76.225945,26.536938,26.536938,8.0,100.0537,7.3511553,1025.6953,6.0,135.0,0
355343.0391469309,3103881.2735563833,2948.197,60.961727,32.630566,32.630566,7.0,94.24421,5.747306,644.4076,4.0,135.0,0
361145.1578046531,3102770.001002949,2819.09,98.652306,38.370712,38.370712,7.0,44.95013,8.064307,861.4402,4.0,135.0,1
365236.9232585414,3074224.1171212774,1180.736,81.104,38.15722,38.15722,8.0,81.69278,9.389075,308.51508,1.0,0.0,0
373515.4271056778,3094528.4721670775,3605.7603,143.84961,29.047064,29.047064,6.0,126.4767,10.768781,514.2828,4.0,0.0,0
383898.78444553434,3109440.8112784354,4031.6262,101.71039,50.4781,50.4781,7.0,10.991834,10.348581,633.86444,6.0,135.0,0
395495.5174650459,3079240.8686559736,2506.062,117.036644,51.749622,51.749622,6.0,5.6621475,9.726534,1379.7213,4.0,5897.0,1
356780.09378397075,3110564.4778404506,3808.9683,132.58386,42.163773,42.163773,6.0,67.78898,6.054587,104.64268,6.0,135.0,1
382588.1198314235,3097450.498750973,2805.357,99.2253,26.691223,26.691223,7.0,35.591816,2.3391738,1065.5703,4.0,135.0,0
361987.0082821602,3101046.613345166,2222.6257,158.80074,47.79416,47.79416,5.0,140.27432,10.657308,185.83568,3.0,135.0,1
381553.08044086717,3109143.976919615,3544.91,137.39883,35.106262,35.106262,5.0,89.79079,11.2171335,493.38516,4.0,135.0,1
382804.97986608144,3081339.179514334,2037.2435,230.72263,37.9552,37.9552,2.0,246.71762,8.076139,1052.0463,2.0,6485.0,0
392697.27766013326,3077052.5409985255,1481.8066,107.62506,47.43045,47.43045,6.0,9.794887,9.27271,369.39813,3.0,5692.0,1
388056.71008268395,3108029.9049726687,5356.017,116.648705,35.982677,35.982677,8.0,21.824303,5.915195,1272.3713,6.0,135.0,0
361057.4986883607,3113868.0237130024,4876.9434,160.68889,19.790386,19.790386,6.0,172.98367,8.499555,1337.8784,5.0,135.0,0
357188.36253405246,3110749.958707972,3918.2898,105.79197,32.547943,32.547943,6.0,67.75353,7.589013,418.5707,6.0,135.0,1
393742.4385088832,3089727.8154759305,1891.6631,122.38871,47.29079,47.29079,7.0,30.182875,10.126556,1334.0956,3.0,5897.0,1
355554.571833561,3101847.0546871987,2195.3372,35.672672,1.0,0.0,7.0,165.21565,10.006658,29.022657,3.0,135.0,1
378793.9169975696,3109110.0760228895,4152.747,111.852875,25.853376,25.853376,7.0,101.351906,11.883278,1690.5542,6.0,135.0,1
352200.7171112401,3083640.285125978,1697.4132,153.9683,35.668118,35.668118,5.0,133.82283,7.6437526,1077.3623,1.0,0.0,0
388868.5640816002,3071614.974089233,889.7536,86.573524,34.838966,34.838966,7.0,72.61294,9.075627,194.6899,2.0,0.0,1
375922.7369465115,3064780.0751557336,1082.324,122.908035,9.5627365,9.5627365,6.0,150.00037,9.403685,563.5181,1.0,7423.0,0
366939.2462047326,3089100.6466041934,1397.0137,148.98544,28.399788,28.399788,5.0,137.10623,10.416097,119.66348,3.0,0.0,0
365484.59435353696,3086584.841705156,1328.2783,137.80667,44.355465,44.355465,6.0,74.06226,7.6738477,176.53793,3.0,0.0,0
393187.2514605928,3088391.056338119,2001.6112,154.81946,48.158985,48.158985,6.0,115.87675,6.21456,249.66234,3.0,5897.0,1
400951.2008033651,3085431.4186622947,3415.1116,7.952087,10.53383,10.53383,2.0,203.33345,6.038197,1078.5344,4.0,5897.0,0
371944.31735707424,3071715.118688294,1162.3623,226.89351,22.90092,22.90092,3.0,231.19469,7.583367,298.80655,1.0,0.0,0
362353.9235690154,3086293.174286412,1578.856,77.220825,25.874678,25.874678,8.0,122.902725,7.5162888,947.5797,1.0,5162.0,0
380557.6384075543,3066311.1165915043,990.85455,166.07277,13.568557,13.568557,5.0,181.53868,6.2882724,371.67136,2.0,0.0,0
349310.4079541341,3077944.446114548,1543.4009,23.624512,28.534609,28.534609,1.0,179.81865,8.05918,1191.3439,1.0,5340.0,0
396887.3770760051,3073332.977239054,1411.2369,236.3937,32.685806,32.685806,3.0,240.12198,5.5660243,247.96968,3.0,0.0,0
371146.3929167128,3097257.5363051877,2787.285,178.20029,31.843254,31.843254,4.0,195.70978,10.295298,841.65704,4.0,0.0,0
389724.36836644314,3061690.299109925,2055.7927,92.52064,23.049667,23.049667,7.0,124.95893,7.546777,960.821,2.0,0.0,0
355552.6630176281,3108655.4846292273,4354.7563,104.1475,41.86089,41.86089,7.0,25.284393,6.2482615,1296.9589,6.0,135.0,1
387528.39530568634,3090714.576737152,2935.6965,103.08219,35.947174,35.947174,7.0,45.22573,5.0386534,692.2984,4.0,5897.0,1
377464.49280522007,3106668.6251586773,3238.6665,102.2881,53.68818,53.68818,6.0,1.0,7.978303,771.1511,4.0,135.0,1
393400.7961880593,3068506.4693757887,1507.5879,172.39304,25.535896,25.535896,4.0,188.55325,7.5882106,290.22656,2.0,0.0,0
355699.70421619504,3102696.8232681006,2445.8506,96.34106,42.039448,42.039448,7.0,12.981557,6.893694,104.64268,4.0,135.0,1
366271.9060712505,3107155.0142353564,3748.0383,82.65374,35.782066,35.782066,7.0,55.48967,7.102926,1919.2295,6.0,135.0,0
387568.41874306544,3090648.444222657,2805.9248,95.56233,42.157967,42.157967,8.0,5.3817677,7.688191,587.664,4.0,5897.0,1
